household_agi,household_size,filing_status,household_weight,rebate_flat,rebate_flat_base
42260.02246093749,6,single,0.0021527885,10200.0,10200.0
30306.9375,1,single,0.00041993777,1700.0,1700.0
107223.875,4,mfj,0.7163148,6438.80625,6800.0
16713.0771484375,4,single,0.00032778343,6800.0,6800.0
77054.673828125,3,single,0.0023362855,3747.26630859375,5100.0
69973.9912109375,2,mfj,6.562265e-05,3400.0,3400.0
33475.63671875,1,single,3.9190087e-05,1700.0,1700.0
32763.388671875,1,single,0.0010015027,1700.0,1700.0
85141.4296875,2,mfj,0.04823164,3400.0,3400.0
51573.560546875,2,mfj,0.00018373877,3400.0,3400.0
126063.19140625,2,mfj,0.00076252804,2096.8404296874996,3400.0
10268.236328125,1,single,0.00021435972,1700.0,1700.0
145182.015625,3,mfj,0.021186206,2840.89921875,5100.0
14007.5361328125,3,single,0.008460741,5100.0,5100.0
33071.20703125,2,mfj,0.027837085,3400.0,3400.0
171372.3828125,2,mfj,0.0021526383,0.0,3400.0
991148.875,2,mfj,0.061908007,0.0,3400.0
279017.4765625,4,mfj,0.00038134653,0.0,6800.0
124522.83203125,4,single,1.5702934e-05,3073.8583984375,6800.0
145243.654296875,4,single,6.239014e-05,2037.8172851562495,6800.0
61100.3505859375,3,mfj,0.010575736,5100.0,5100.0
38783.84375,1,single,0.004994317,1700.0,1700.0
127677.953125,1,single,0.010546287,0.0,1700.0
113287.828125,6,single,0.00034336644,7035.608593749999,10200.0
103560.3828125,4,mfj,0.0011238705,6621.980859375,6800.0
20939.072265625,2,mfj,0.025577705,3400.0,3400.0
63103.8515625,5,mfj,0.00036846378,8500.0,8500.0
61600.306640625,3,single,0.014168374,4519.98466796875,5100.0
71954.859375,1,single,0.0026662233,602.25703125,1700.0
150424.05200195312,8,mfj,0.00069026183,11078.797399902343,13600.0
87148.4140625,2,mfj,0.05652629,3400.0,3400.0
77919.82702636719,4,single,0.00038012885,5404.008648681641,6800.0
278375.015625,3,mfj,0.0006650948,0.0,5100.0
12451.4365234375,5,mfj,0.0017919146,8500.0,8500.0
14007.5361328125,2,single,0.012008681,3400.0,3400.0
10268.236328125,7,single,0.00062446215,11900.0,11900.0
68610.359375,3,mfj,0.000397127,5100.0,5100.0
122371.970703125,4,mfj,0.0040810523,5681.40146484375,6800.0
321096.763671875,3,mfj,8.055371,0.0,5100.0
147232.169921875,5,single,0.044896234,3638.3915039062495,8500.0
303202.3125,2,mfj,191.35962,0.0,3400.0
185926.359375,3,mfj,0.00045661777,803.6820312499995,5100.0
0.0,1,single,0.006386785,1700.0,1700.0
27184.115234375,1,single,0.00045983173,1700.0,1700.0
185006.203125,2,mfj,0.0014346612,0.0,3400.0
114995.5009765625,4,mfj,0.0008333656,6050.224951171875,6800.0
13662.58740234375,2,mfj,0.0008838625,3400.0,3400.0
3224538.25,3,mfj,0.036847856,0.0,5100.0
165977.578125,2,mfj,3.9869938e-06,101.12109375,3400.0
237720.71875,6,mfj,0.019745158,3313.9640624999993,10200.0
91964.7041015625,6,single,0.08123077,8101.764794921875,10200.0
0.0,1,single,0.00081878353,1700.0,1700.0
149385.1328125,3,mfj,0.002537418,2630.7433593749997,5100.0
146117.828125,3,mfj,0.0074293646,2794.1085937499997,5100.0
119648.697265625,2,mfj,0.00076158874,2417.56513671875,3400.0
97669.853515625,2,mfj,0.0014954936,3400.0,3400.0
163489.96875,3,single,0.04426114,0.0,5100.0
39860.89453125,2,mfj,0.0020212843,3400.0,3400.0
112486.267578125,4,mfj,0.806084,6175.68662109375,6800.0
287519.3125,5,mfj,0.8559708,0.0,8500.0
152009.27490234375,4,mfj,0.011953032,4199.5362548828125,6800.0
29320.859375,1,single,0.0008416763,1700.0,1700.0
34460.18798828125,3,mfj,0.0064997766,5100.0,5100.0
17568.7734375,1,single,0.001856907,1700.0,1700.0
38783.84375,1,single,0.0030972518,1700.0,1700.0
123077.81640625,3,mfj,0.0022617092,3946.1091796875,5100.0
255939.515625,2,mfj,0.044022456,0.0,3400.0
8000.91455078125,1,single,0.00090692757,1700.0,1700.0
9126.390625,2,mfj,1.690145e-05,3400.0,3400.0
73444.0625,3,mfj,7.4015865e-05,5100.0,5100.0
147824.4375,3,mfj,0.11066973,2708.778125,5100.0
82863.2109375,2,mfj,0.0044786753,3400.0,3400.0
139739.234375,2,mfj,0.000109951725,1413.03828125,3400.0
151827.83984375,5,single,0.007109267,3408.6080078124996,8500.0
42606.6875,1,single,0.00018646545,1700.0,1700.0
49717.7080078125,3,mfj,0.0012114479,5100.0,5100.0
178056.1162109375,2,mfj,0.0013413574,0.0,3400.0
1581.6224365234375,1,single,2.753634e-05,1700.0,1700.0
29205.564453125,1,single,797.2486,1700.0,1700.0
16963.36328125,4,single,0.00034608357,6800.0,6800.0
280224.84375,3,mfj,0.011505287,0.0,5100.0
108170.1328125,5,mfj,856.5091,8091.493359375,8500.0
92426.375,5,mfj,0.0026926012,8500.0,8500.0
60196.78125,2,mfj,0.29637426,3400.0,3400.0
100272.8125,1,single,5.0546994e-05,0.0,1700.0
105742.0244140625,3,mfj,0.013623346,4812.898779296875,5100.0
85308.2265625,2,mfj,1.3086904,3400.0,3400.0
65519.58203125,1,single,2.7109772e-07,924.0208984374999,1700.0
202046.421875,3,mfj,0.0013429228,0.0,5100.0
59456.369140625,2,mfj,0.13742726,3400.0,3400.0
27482.017578125,1,single,0.302966,1700.0,1700.0
74602.3984375,1,single,0.00028472312,469.88007812499995,1700.0
0.0,1,single,0.00079583947,1700.0,1700.0
85414.5390625,2,mfj,0.0010925621,3400.0,3400.0
42872.0,1,single,0.0007745965,1700.0,1700.0
224798.033203125,3,mfj,0.0035895733,0.0,5100.0
120008.75390625,5,single,0.002953299,4999.5623046875,8500.0
165908.0458984375,4,mfj,0.08367302,3504.597705078125,6800.0
47483.171875,1,single,0.00017923658,1700.0,1700.0
150254.5517578125,5,single,0.0504178,3487.2724121093743,8500.0
6299.723388671875,3,mfj,0.0035431068,5100.0,5100.0
0.0,1,single,8.095658e-05,1700.0,1700.0
84880.150390625,2,mfj,0.00362544,3400.0,3400.0
179852.375,2,mfj,0.0025059057,0.0,3400.0
152331.546875,5,mfj,0.00015415071,5883.42265625,8500.0
105759.71875,2,mfj,0.006311945,3112.0140625,3400.0
38785.86328125,1,single,9.377934e-05,1700.0,1700.0
73845.8125,2,mfj,0.0002608769,3400.0,3400.0
108549.171875,2,mfj,0.32083613,2972.54140625,3400.0
41901.87890625,1,single,0.004760551,1700.0,1700.0
47283.171875,1,single,0.0017528228,1700.0,1700.0
31101.4765625,1,single,0.006218386,1700.0,1700.0
160061.453125,4,mfj,0.011410019,3796.9273437499996,6800.0
21261.96484375,1,single,0.08978218,1700.0,1700.0
766409.4296875,8,mfj,331.83847,0.0,13600.0
119402.0234375,2,mfj,0.022847395,2429.898828125,3400.0
82537.4375,2,mfj,34.17354,3400.0,3400.0
670899.32421875,2,mfj,0.2067552,0.0,3400.0
60714.86767578125,5,single,0.034965083,7964.256616210938,8500.0
74602.3984375,2,single,0.0011270371,2169.880078125,3400.0
160189.4609375,3,mfj,0.0004700363,2090.5269531249996,5100.0
386781.53515625,5,mfj,1.6037712,0.0,8500.0
724954.65625,4,mfj,0.00031032113,0.0,6800.0
45583.84375,1,single,0.009284164,1700.0,1700.0
53232.33154296875,5,mfj,0.00024849744,8500.0,8500.0
15109.7353515625,3,mfj,0.0010124621,5100.0,5100.0
125186.77734375,2,mfj,0.002188123,2140.6611328125,3400.0
9983.3369140625,1,single,0.0031269153,1700.0,1700.0
75259.53515625,2,mfj,0.00016947949,3400.0,3400.0
123774.0068359375,5,mfj,0.0001680841,7311.299658203125,8500.0
47483.171875,1,single,0.00044919088,1700.0,1700.0
6326.1328125,1,single,0.00034521386,1700.0,1700.0
40461.83203125,3,mfj,0.003128243,5100.0,5100.0
35461.45703125,3,mfj,0.0014261504,5100.0,5100.0
48406.099609375,4,mfj,0.31591743,6800.0,6800.0
56706.875,4,mfj,0.0003348751,6800.0,6800.0
35949.15625,1,single,0.00040883818,1700.0,1700.0
163939.859375,2,mfj,0.31785282,203.00703124999973,3400.0
73140.45556640625,7,mfj,0.1746409,11900.0,11900.0
62677.78515625,1,single,0.0002653511,1066.1107421875,1700.0
111492.49169921876,3,mfj,0.0008374899,4525.375415039061,5100.0
107328.75,2,mfj,0.012524191,3033.5625,3400.0
275498.302734375,5,mfj,0.0072333626,0.0,8500.0
135815.7216796875,4,single,0.0024775274,2509.213916015625,6800.0
29410.62109375,4,single,0.0034273225,6800.0,6800.0
4024.19873046875,1,single,0.00011104417,1700.0,1700.0
49419.9140625,1,single,0.025509,1700.0,1700.0
39327.275390625,4,single,0.00044422614,6800.0,6800.0
118378.92578125,4,mfj,0.0008236231,5881.0537109375,6800.0
43918.05859375,1,single,0.0019219241,1700.0,1700.0
25997.037109375,1,single,0.14911702,1700.0,1700.0
87895.8828125,1,single,0.0004528254,0.0,1700.0
137499.0643005371,6,mfj,0.008262626,8325.046784973145,10200.0
124300.201171875,6,single,0.20010412,6484.989941406249,10200.0
50805.61328125,3,single,0.00011970739,5059.7193359375,5100.0
119691.9296875,1,single,0.049567316,0.0,1700.0
157322.765625,2,mfj,0.0066205948,533.8617187499999,3400.0
308184.60546875,3,mfj,0.20727645,0.0,5100.0
263846.0048828125,6,mfj,4200.62,2007.699755859374,10200.0
62677.78515625,1,single,0.0013458937,1066.1107421875,1700.0
221372.94921875,6,mfj,0.00050483533,4131.3525390625,10200.0
41346.4296875,2,single,0.013407406,3400.0,3400.0
28252.486328125,2,single,0.1606216,3400.0,3400.0
43997.96484375,1,single,0.00014267734,1700.0,1700.0
91006.435546875,2,mfj,0.0004991058,3400.0,3400.0
561820.5625,2,mfj,0.6661075,0.0,3400.0
171484.171875,2,mfj,0.0031159907,0.0,3400.0
112896.556640625,2,mfj,0.0010849385,2755.17216796875,3400.0
79102.740234375,4,mfj,0.026109124,6800.0,6800.0
164117.015625,4,single,0.0028832073,1094.1492187499998,6800.0
21572.44921875,2,mfj,0.0010824414,3400.0,3400.0
538793.140625,2,mfj,25105.797,0.0,3400.0
333802.5959472656,8,mfj,118848.125,1909.8702026367173,13600.0
9397.0458984375,1,single,0.00015802734,1700.0,1700.0
34306.58984375,1,single,0.00094954355,1700.0,1700.0
470788.65625,4,mfj,0.0014147088,0.0,6800.0
46889.6328125,4,single,0.0015533951,6800.0,6800.0
148762.474609375,3,mfj,0.00076328765,2661.87626953125,5100.0
450597.05859375,5,mfj,0.004302369,0.0,8500.0
220042.5,3,single,0.00079612026,0.0,5100.0
77978.5576171875,4,mfj,3.163175e-05,6800.0,6800.0
38069.6328125,4,single,0.0012865103,6800.0,6800.0
2338839.0,4,mfj,2.962311,0.0,6800.0
11394.927734375,1,single,0.00040387496,1700.0,1700.0
61743.078125,4,mfj,0.0008258479,6800.0,6800.0
56410.76171875,3,mfj,0.019243155,5100.0,5100.0
102866.40380859376,3,mfj,0.0019371761,4956.679809570312,5100.0
49061.82421875,1,single,0.006143321,1700.0,1700.0
241797.458984375,4,mfj,0.4568419,0.0,6800.0
39604.572265625,2,mfj,8.1042366e-05,3400.0,3400.0
325365.0546875,9,mfj,0.00026380803,4031.7472656249993,15300.0
136976.7734375,2,mfj,0.0022040193,1551.161328125,3400.0
97508.3955078125,4,single,0.0062168865,4424.580224609375,6800.0
133993.65625,2,mfj,0.0017947225,1700.3171874999998,3400.0
172574.14990234375,4,mfj,0.057396986,3171.2925048828124,6800.0
647874.5625,6,single,0.015110303,0.0,10200.0
21805.427734375,1,single,1.0622556e-05,1700.0,1700.0
22791.921875,2,mfj,0.0017090834,3400.0,3400.0
365399.03125,4,mfj,0.00014140895,0.0,6800.0
115914.0,1,single,0.0027631468,0.0,1700.0
122160.462890625,3,mfj,0.0014364131,3991.97685546875,5100.0
13033.169921875,2,mfj,0.0005116139,3400.0,3400.0
39363.96875,1,single,8.82444e-06,1700.0,1700.0
87133.71875,2,mfj,0.0022161088,3400.0,3400.0
155406.4375,2,mfj,0.0023346068,629.6781249999999,3400.0
41488.2890625,2,mfj,1.0934813,3400.0,3400.0
47303.04296875,2,mfj,0.0010132334,3400.0,3400.0
61255.74609375,4,mfj,0.00017568497,6800.0,6800.0
21636.408203125,1,single,0.8369632,1700.0,1700.0
415263.875,2,mfj,0.11006465,0.0,3400.0
608712.0,1,single,777.9601,0.0,1700.0
3464.641357421875,2,mfj,0.0009506845,3400.0,3400.0
176062.421875,3,mfj,0.39220577,1296.87890625,5100.0
18043.60546875,1,single,0.0035327503,1700.0,1700.0
45322.07421875,4,mfj,0.14060697,6800.0,6800.0
238801.390625,2,mfj,0.030243361,0.0,3400.0
317299.71875,4,mfj,0.001942012,0.0,6800.0
60422.63623046875,3,mfj,0.009229094,5100.0,5100.0
105495.3828125,2,mfj,0.0062281387,3125.230859375,3400.0
128765.94921875,5,single,0.004668987,4561.7025390625,8500.0
73708.513671875,3,mfj,0.36233592,5100.0,5100.0
62503.59375,3,mfj,0.0002070026,5100.0,5100.0
79977.3828125,1,single,0.011448239,201.130859375,1700.0
128286.958984375,3,mfj,0.0004413465,3685.65205078125,5100.0
49232.4140625,4,mfj,0.0019103147,6800.0,6800.0
57869.92578125,4,mfj,0.00035896356,6800.0,6800.0
19970.035762786865,2,mfj,1.0440028e-05,3400.0,3400.0
50739.37109375,2,mfj,0.0013464144,3400.0,3400.0
77660.34375,3,mfj,0.011373851,5100.0,5100.0
69663.46875,2,mfj,0.016149634,3400.0,3400.0
50977.78515625,1,single,7.954811e-05,1651.1107421875,1700.0
13151.83203125,2,mfj,0.002097364,3400.0,3400.0
46002.21484375,1,single,0.00087563146,1700.0,1700.0
21723.55078125,1,single,3.6427708e-05,1700.0,1700.0
78464.451171875,5,mfj,0.00034895685,8500.0,8500.0
207059.69140625,4,mfj,0.10869242,1447.0154296874998,6800.0
755665.5625,3,mfj,50775.695,0.0,5100.0
209220.97070312503,4,mfj,0.006378044,1338.951464843748,6800.0
95502.3515625,2,mfj,0.040644314,3400.0,3400.0
204336.640625,1,single,0.20182261,0.0,1700.0
129747.0703125,4,mfj,0.08641959,5312.646484375,6800.0
69740.84375,2,mfj,0.0033457978,3400.0,3400.0
81379.2421875,3,mfj,0.00043088567,5100.0,5100.0
113281.822265625,3,mfj,0.0035485306,4435.90888671875,5100.0
13057.8720703125,1,single,0.13763852,1700.0,1700.0
160390.09375,3,single,0.010707522,0.0,5100.0
23404.4140625,1,single,0.013953471,1700.0,1700.0
6195.8486328125,4,mfj,0.00078463514,6800.0,6800.0
251615.390625,2,mfj,36698.836,0.0,3400.0
400345.375,2,mfj,0.65087837,0.0,3400.0
26737.728515625,2,mfj,0.002105932,3400.0,3400.0
141182.5126953125,2,mfj,0.00012889941,1340.874365234375,3400.0
0.0,1,single,0.000116835276,1700.0,1700.0
35960.75,2,mfj,0.0046189157,3400.0,3400.0
197306.76171875,5,mfj,1.7106695e-05,3634.6619140625,8500.0
76489.640625,3,mfj,0.004035759,5100.0,5100.0
96924.40625,3,mfj,0.0020271817,5100.0,5100.0
9344.986328125,2,mfj,0.0053193704,3400.0,3400.0
34453.4794921875,3,mfj,0.0029061101,5100.0,5100.0
36361.8125,1,single,0.00563168,1700.0,1700.0
84222.984375,2,mfj,0.011989895,3400.0,3400.0
53697.4765625,3,mfj,2.9240407e-05,5100.0,5100.0
27184.115234375,1,single,0.00065425923,1700.0,1700.0
30897.84375,1,single,0.0003809398,1700.0,1700.0
146212.28125,4,mfj,0.011170728,4489.385937499999,6800.0
353943.4296875,4,mfj,0.0008620405,0.0,6800.0
93673.1171875,1,single,0.0005274394,0.0,1700.0
146149.296875,2,mfj,0.072514705,1092.53515625,3400.0
143472.1689453125,4,mfj,0.017070716,4626.391552734374,6800.0
162425.939453125,6,mfj,0.0010670574,7078.70302734375,10200.0
188460.2421875,3,mfj,0.0066394466,676.9878906249996,5100.0
128482.3828125,2,mfj,0.00018571904,1975.880859375,3400.0
77592.7890625,2,mfj,6.8808506e-05,3400.0,3400.0
157374.244140625,3,mfj,0.00037646593,2231.2877929687497,5100.0
130607.078125,2,mfj,0.0057230173,1869.6460937499999,3400.0
26450.9873046875,3,single,0.003985453,5100.0,5100.0
101131.96875,5,mfj,0.0006364444,8443.4015625,8500.0
155721.75,2,mfj,0.0002521183,613.9124999999999,3400.0
280162.494140625,6,single,0.0008592528,0.0,10200.0
21254.505859375,3,single,0.00035088335,5100.0,5100.0
132314.689453125,5,single,0.00096956966,4384.265527343749,8500.0
43873.078125,1,single,0.0067300005,1700.0,1700.0
121613.53955078124,4,mfj,0.0029464508,5719.323022460938,6800.0
23193.40625,2,mfj,7.605182e-05,3400.0,3400.0
71813.041015625,2,mfj,5.360529e-05,3400.0,3400.0
259372.79296875,5,single,7.5437427,0.0,8500.0
70497.546875,1,single,0.0036784064,675.1226562499999,1700.0
75296.671875,3,mfj,0.07743946,5100.0,5100.0
136179.4609375,3,mfj,0.007300398,3291.0269531249996,5100.0
37850.98046875,3,mfj,0.00043806699,5100.0,5100.0
79335.9453125,3,mfj,0.0038803872,5100.0,5100.0
159378.5,4,mfj,0.052572176,3831.075,6800.0
66966.28125,3,mfj,0.008761818,5100.0,5100.0
23147.708984375,3,single,4.756472e-05,5100.0,5100.0
33471.9814453125,3,mfj,0.0063047456,5100.0,5100.0
135656.375,6,single,0.00013169875,5917.18125,10200.0
60207.275390625,2,mfj,0.00058086484,3400.0,3400.0
141907.34765625,3,single,0.0034629924,504.6326171874998,5100.0
154269.57421875,3,mfj,0.00082901935,2386.5212890625,5100.0
147184.5,2,mfj,0.4097085,1040.775,3400.0
224744.234375,5,mfj,0.0031466282,2262.7882812499993,8500.0
27175.072265625,2,single,0.0002458057,3400.0,3400.0
181120.0390625,5,mfj,0.005843117,4443.998046875,8500.0
101355.4140625,5,mfj,0.0005239565,8432.229296875,8500.0
137127.40625,2,mfj,0.0019434645,1543.6296874999998,3400.0
17687.482421875,1,single,0.00023838186,1700.0,1700.0
0.0,2,mfj,0.0015787691,3400.0,3400.0
70886.1328125,3,mfj,0.010437023,5100.0,5100.0
50929.421875,2,mfj,4.8122518e-05,3400.0,3400.0
300582.625,2,mfj,0.00057372457,0.0,3400.0
0.0,1,single,7.520146e-05,1700.0,1700.0
145149.078125,4,mfj,0.0015223062,4542.546093749999,6800.0
204867.5,2,mfj,0.012728784,0.0,3400.0
0.0,2,mfj,0.00056761,3400.0,3400.0
35611.609375,2,mfj,0.00047132923,3400.0,3400.0
128127.765625,4,single,0.0014794959,2893.61171875,6800.0
62263.94140625,3,mfj,5.0881124e-05,5100.0,5100.0
114621.1640625,4,mfj,0.012076665,6068.941796875,6800.0
79093.359375,4,mfj,0.0027554103,6800.0,6800.0
250190.8515625,3,mfj,20.792551,0.0,5100.0
26795.689453125,1,single,0.0022927038,1700.0,1700.0
79014.078125,3,mfj,9.434441e-05,5100.0,5100.0
131176.9013671875,5,mfj,0.013970256,6941.154931640625,8500.0
235062.9375,2,mfj,0.003488466,0.0,3400.0
164588.15625,3,mfj,0.00019970347,1870.5921875,5100.0
133766.546875,4,mfj,0.00015492205,5111.67265625,6800.0
254062.7109375,5,mfj,0.0011910712,796.8644531249993,8500.0
295603.34375,2,mfj,0.03119195,0.0,3400.0
158447.34375,3,mfj,0.024215525,2177.6328125,5100.0
22640.912109375,1,single,0.00013612308,1700.0,1700.0
170278.5390625,8,single,0.008740801,7586.073046875,13600.0
42628.39453125,1,single,0.00021375465,1700.0,1700.0
24972.318359375,1,single,9.722107e-05,1700.0,1700.0
84034.453125,1,single,0.033149254,0.0,1700.0
21636.408203125,1,single,0.04028268,1700.0,1700.0
158790.33984375,4,single,0.09442505,1360.4830078124996,6800.0
80894.265625,1,single,0.0013905482,155.28671874999986,1700.0
53199.205078125,2,mfj,0.038930725,3400.0,3400.0
51268.90625,3,mfj,0.0058747875,5100.0,5100.0
118403.296875,3,single,0.00043167407,1679.8351562499997,5100.0
45324.791015625,3,mfj,0.012151517,5100.0,5100.0
0.0,2,mfj,0.0022603138,3400.0,3400.0
84903.427734375,3,mfj,0.00057333795,5100.0,5100.0
0.0,1,single,0.0004263504,1700.0,1700.0
30495.017578125,2,mfj,0.0013388867,3400.0,3400.0
123168.078125,3,mfj,0.0006866713,3941.59609375,5100.0
458344.6875,2,mfj,227374.1,0.0,3400.0
85414.5390625,1,single,0.015505779,0.0,1700.0
28294.265625,1,single,0.6183209,1700.0,1700.0
217035.505859375,3,mfj,0.013711026,0.0,5100.0
197028.78125,1,single,0.001457057,0.0,1700.0
120728.927734375,3,mfj,0.0013368445,4063.55361328125,5100.0
94933.958984375,2,mfj,0.0007733947,3400.0,3400.0
156059.2939453125,5,mfj,0.00014037521,5697.035302734375,8500.0
118622.00341796876,4,mfj,7.096992e-05,5868.899829101561,6800.0
64962.37109375,2,mfj,0.00045094793,3400.0,3400.0
153140.9140625,8,single,0.001408411,8442.954296875,13600.0
23214.9013671875,3,mfj,0.00076635444,5100.0,5100.0
20865.83203125,2,mfj,0.0001039601,3400.0,3400.0
480367.71875,2,mfj,0.00031159734,0.0,3400.0
132203.28125,5,mfj,0.0004056935,6889.8359375,8500.0
191727.890625,2,mfj,0.045064244,0.0,3400.0
65845.056640625,4,mfj,0.0011117521,6800.0,6800.0
141700.53515625,6,mfj,0.07880408,8114.9732421875,10200.0
220648.7890625,4,single,0.00061335193,0.0,6800.0
0.0,1,single,1.8987019e-05,1700.0,1700.0
66465.4296875,3,single,0.0013227176,4276.728515625,5100.0
27615.072265625,2,single,0.0002863003,3400.0,3400.0
128536.140625,2,mfj,0.00037722013,1973.1929687499999,3400.0
28429.7421875,2,mfj,0.00026390958,3400.0,3400.0
155653.81640625,3,mfj,0.0009324031,2317.3091796874996,5100.0
18582.982421875,2,mfj,0.00018498294,3400.0,3400.0
238127.80615234375,8,mfj,0.004916433,6693.609692382812,13600.0
81300.6650390625,3,mfj,0.00067794364,5100.0,5100.0
0.0,1,single,0.0023876664,1700.0,1700.0
174855.1875,5,mfj,0.0038789706,4757.240625,8500.0
198388.8798828125,4,mfj,1.611472,1880.5560058593746,6800.0
71511.1640625,2,mfj,0.04710715,3400.0,3400.0
72410.455078125,3,single,7.906886e-05,3979.47724609375,5100.0
469740.21875,2,mfj,304.132,0.0,3400.0
249334.96875,4,mfj,0.07240908,0.0,6800.0
20282.796875,2,mfj,0.00028716764,3400.0,3400.0
52507.0732421875,2,mfj,0.0030215967,3400.0,3400.0
44390.3046875,1,single,0.00059636065,1700.0,1700.0
35949.15625,1,single,0.0006940038,1700.0,1700.0
188812.27929687497,7,single,0.0058090133,4959.386035156251,11900.0
176985.9990234375,4,mfj,0.0005283906,2950.7000488281246,6800.0
55590.03515625,1,single,2.7359494e-05,1420.4982421875,1700.0
261672.37890625,3,mfj,0.005067282,0.0,5100.0
82984.388671875,3,single,0.002904333,3450.78056640625,5100.0
26026.97265625,2,mfj,0.006709563,3400.0,3400.0
11989.5009765625,2,mfj,0.002779617,3400.0,3400.0
132121.921875,1,single,0.04622358,0.0,1700.0
506081.2971191406,5,mfj,19258.139,0.0,8500.0
70523.12939453125,3,mfj,0.000118864584,5100.0,5100.0
45019.9140625,2,mfj,0.00025333132,3400.0,3400.0
32380.310546875,3,mfj,0.0015423688,5100.0,5100.0
205649.724609375,4,mfj,0.001832285,1517.5137695312496,6800.0
4047.9404296875,2,single,0.0003141455,3400.0,3400.0
139318.4140625,2,mfj,0.0022945532,1434.079296875,3400.0
127961.5546875,2,mfj,3.662397e-05,2001.922265625,3400.0
10656.5009765625,2,mfj,0.0012404143,3400.0,3400.0
44652.21484375,1,single,0.00013949907,1700.0,1700.0
27212.81982421875,4,mfj,0.00072413863,6800.0,6800.0
47419.43115234375,4,mfj,6.6715725e-06,6800.0,6800.0
194134.609375,2,mfj,0.0011566138,0.0,3400.0
73403.359375,4,mfj,0.0020733627,6800.0,6800.0
25594.18359375,2,mfj,9.890517e-05,3400.0,3400.0
51522.984375,3,single,1.9707148e-05,5023.85078125,5100.0
26353.16015625,3,single,0.1194044,5100.0,5100.0
36769.630859375,3,mfj,0.00063072407,5100.0,5100.0
46677.0712890625,4,mfj,0.0006870939,6800.0,6800.0
93084.0,4,mfj,0.0008345792,6800.0,6800.0
807.2139282226562,4,mfj,0.015736056,6800.0,6800.0
110336.53125,2,mfj,0.0018493986,2883.1734375,3400.0
146928.796875,4,mfj,0.00156906,4453.56015625,6800.0
18178.42578125,1,single,0.048542716,1700.0,1700.0
57365.609375,2,mfj,0.017217321,3400.0,3400.0
28294.265625,5,single,0.00041274403,8500.0,8500.0
131659.3359375,2,mfj,0.00010616747,1817.033203125,3400.0
188051.109375,2,mfj,0.0004957409,0.0,3400.0
54923.85546875,2,mfj,173316.6,3400.0,3400.0
78076.28125,2,mfj,0.00081378786,3400.0,3400.0
0.0,1,single,9.350515e-05,1700.0,1700.0
36583.078125,1,single,0.0007058194,1700.0,1700.0
132699.400390625,3,mfj,0.021583468,3465.02998046875,5100.0
89720.3681640625,2,mfj,0.011089837,3400.0,3400.0
231466.703125,3,mfj,1.6018697,0.0,5100.0
0.0,1,single,0.0014669172,1700.0,1700.0
26946.69921875,1,single,2.618575e-05,1700.0,1700.0
70290.2421875,3,mfj,0.0011054974,5100.0,5100.0
69949.8203125,3,mfj,0.002785131,5100.0,5100.0
258947.28125000003,6,single,1.8085715,0.0,10200.0
106489.984375,3,mfj,0.006412929,4775.50078125,5100.0
66475.552734375,2,mfj,0.0007826866,3400.0,3400.0
396373.9956054688,6,mfj,0.1915912,0.0,10200.0
59857.57421875,2,mfj,0.00081235886,3400.0,3400.0
115249.34765625,5,single,0.056821592,5237.5326171875,8500.0
52691.46875,2,mfj,0.0002205451,3400.0,3400.0
205357.8759765625,4,mfj,4.2968783,1532.106201171875,6800.0
269773.455078125,5,mfj,0.044214938,11.327246093749636,8500.0
35628.953125,1,single,0.005595663,1700.0,1700.0
32303.2890625,2,mfj,0.0023767618,3400.0,3400.0
544948.953125,3,mfj,223352.56,0.0,5100.0
92362.8515625,2,mfj,0.0001841891,3400.0,3400.0
682754.9375,7,single,8.065663e-05,0.0,11900.0
190344.390625,2,mfj,0.0010487179,0.0,3400.0
110813.640625,2,mfj,0.0005773176,2859.31796875,3400.0
273937.5625,5,mfj,0.0017117304,0.0,8500.0
57752.9140625,6,single,0.011403249,9812.354296875,10200.0
0.0,1,single,0.00026594693,1700.0,1700.0
81221.67578125,3,mfj,2.533693,5100.0,5100.0
9045.5439453125,1,single,0.00031295733,1700.0,1700.0
80527.6171875,3,single,0.0023945565,3573.619140625,5100.0
87811.4921875,5,mfj,0.0027890748,8500.0,8500.0
26261.1640625,2,mfj,0.0013445939,3400.0,3400.0
102055.8203125,3,mfj,0.028211365,4997.208984375,5100.0
1923606.9580078125,4,mfj,0.0074428148,0.0,6800.0
402480.40625,3,mfj,0.030574292,0.0,5100.0
164587.296875,4,mfj,0.01683276,3570.63515625,6800.0
134584.78125,5,mfj,6.0490696e-05,6770.7609375,8500.0
82778.0703125,2,mfj,0.00018601042,3400.0,3400.0
64230.3046875,4,mfj,280.66415,6800.0,6800.0
45583.84375,2,single,0.008612421,3400.0,3400.0
39860.89453125,1,single,0.0041847024,1700.0,1700.0
22511.328125,2,single,0.12962772,3400.0,3400.0
0.0,4,mfj,0.007959763,6800.0,6800.0
113370.572265625,5,mfj,243177.25,7831.47138671875,8500.0
60644.984375,1,single,0.00054387964,1167.7507812499998,1700.0
27491.453125,1,single,0.001943034,1700.0,1700.0
114960.3291015625,4,mfj,0.002555184,6051.983544921875,6800.0
42546.4296875,1,single,1.243466e-05,1700.0,1700.0
7905.9482421875,1,single,0.00015496337,1700.0,1700.0
40083.20703125,5,mfj,0.00034305424,8500.0,8500.0
